Programme...:	MICH
Date........:	   202002-09-
Heure.......:	     5 05:09:
Colonnes....:	            3
Lignes......:	          809
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6057500E+5	P.cal.i.(µm):	 9.9218750E-3	V_min___(mV):	 2.3888617E+6	
P.abs.f.(mp):	 1.6138300E+5	P.cal.f.(µm):	 8.0267969E+0	V_max___(mV):	 5.3981435E+5	
Nbre_de_pts_:	 8.0900000E+2	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	Laser He-Ne	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 3.4337520E+6	 9.9218750E-3	 8.0850023E+2	
 3.4338320E+6	 1.9843750E-2	 8.5979480E+2	
 3.4339120E+6	 2.9765625E-2	 8.9154863E+2	
 3.4339920E+6	 3.9687500E-2	 8.7933564E+2	
 3.4340720E+6	 4.9609375E-2	 9.0131903E+2	
 3.4341520E+6	 5.9531250E-2	 8.4758180E+2	
 3.4342320E+6	 6.9453125E-2	 8.4758180E+2	
 3.4413660E+6	 9.5250000E-1	 1.1455789E+3	
 3.4414480E+6	 9.6242187E-1	 1.1504641E+3	
 3.4415320E+6	 9.7234375E-1	 1.3507572E+3	
 3.4416120E+6	 9.8226562E-1	 1.4460186E+3	
 3.4416920E+6	 9.9218750E-1	 1.4631168E+3	
 3.4417760E+6	 1.0021094E+0	 1.6145579E+3	
 3.4418610E+6	 1.0120312E+0	 1.7513435E+3	
 3.4419410E+6	 1.0219531E+0	 1.8710308E+3	
 3.4420240E+6	 1.0318750E+0	 2.0664387E+3	
 3.4421040E+6	 1.0417969E+0	 2.1006351E+3	
 3.4421840E+6	 1.0517187E+0	 2.1812408E+3	
 3.4422640E+6	 1.0616406E+0	 2.2520761E+3	
 3.4423440E+6	 1.0715625E+0	 2.2789447E+3	
 3.4424240E+6	 1.0814844E+0	 2.2765021E+3	
 3.4425040E+6	 1.0914062E+0	 2.1934538E+3	
 3.4425840E+6	 1.1013281E+0	 2.1250610E+3	
 3.4426650E+6	 1.1112500E+0	 1.9833903E+3	
 3.4427490E+6	 1.1211719E+0	 1.8050807E+3	
 3.4428310E+6	 1.1310938E+0	 1.6072301E+3	
 3.4429140E+6	 1.1410156E+0	 1.4875427E+3	
 3.4429980E+6	 1.1509375E+0	 1.0991695E+3	
 3.4430840E+6	 1.1608594E+0	 9.3307281E+2	
 3.4431680E+6	 1.1707812E+0	 8.1338543E+2	
 3.4432500E+6	 1.1807031E+0	 6.7659992E+2	
 3.4433300E+6	 1.1906250E+0	 6.3263315E+2	
 3.4434120E+6	 1.2005469E+0	 5.9599411E+2	
 3.4434940E+6	 1.2104687E+0	 5.6179774E+2	
 3.4435740E+6	 1.2203906E+0	 5.5935514E+2	
 3.4436540E+6	 1.2303125E+0	 5.7645333E+2	
 3.4437340E+6	 1.2402344E+0	 6.3996094E+2	
 3.4438140E+6	 1.2501562E+0	 7.2056669E+2	
 3.4438950E+6	 1.2600781E+0	 8.7933564E+2	
 3.4439750E+6	 1.2700000E+0	 9.0131903E+2	
 3.4440590E+6	 1.2799219E+0	 1.0600879E+3	
 3.4441410E+6	 1.2898437E+0	 1.1797752E+3	
 3.4442280E+6	 1.2997656E+0	 1.4118222E+3	
 3.4443100E+6	 1.3096875E+0	 1.4313630E+3	
 3.4443930E+6	 1.3196094E+0	 1.5486077E+3	
 3.4444730E+6	 1.3295313E+0	 1.5754763E+3	
 3.4445540E+6	 1.3394531E+0	 1.8026381E+3	
 3.4446390E+6	 1.3493750E+0	 1.9662921E+3	
 3.4447210E+6	 1.3592969E+0	 2.0639961E+3	
 3.4448010E+6	 1.3692187E+0	 2.1128480E+3	
 3.4448810E+6	 1.3791406E+0	 2.1910112E+3	
 3.4449610E+6	 1.3890625E+0	 2.2374206E+3	
 3.4450410E+6	 1.3989844E+0	 2.2545187E+3	
 3.4451210E+6	 1.4089062E+0	 2.2789447E+3	
 3.4452010E+6	 1.4188281E+0	 2.2887151E+3	
 3.4452810E+6	 1.4287500E+0	 2.2813873E+3	
 3.4453610E+6	 1.4386719E+0	 2.2398632E+3	
 3.4454410E+6	 1.4485937E+0	 2.1421592E+3	
 3.4455260E+6	 1.4585156E+0	 2.0346849E+3	
 3.4456130E+6	 1.4684375E+0	 1.9369810E+3	
 3.4456980E+6	 1.4783594E+0	 1.7147044E+3	
 3.4457840E+6	 1.4882812E+0	 1.7000488E+3	
 3.4458690E+6	 1.4982031E+0	 1.4826576E+3	
 3.4459520E+6	 1.5081250E+0	 1.3336591E+3	
 3.4460340E+6	 1.5180469E+0	 1.1602345E+3	
 3.4461140E+6	 1.5279687E+0	 1.1773326E+3	
 3.4462010E+6	 1.5378906E+0	 1.0307767E+3	
 3.4462850E+6	 1.5478125E+0	 8.7200779E+2	
 3.4463710E+6	 1.5577344E+0	 8.4025401E+2	
 3.4464540E+6	 1.5676562E+0	 6.3996094E+2	
 3.4465380E+6	 1.5775781E+0	 6.7659992E+2	
 3.4466220E+6	 1.5875000E+0	 6.0332191E+2	
 3.4467020E+6	 1.5974219E+0	 5.7156813E+2	
 3.4467820E+6	 1.6073438E+0	 5.5935514E+2	
 3.4468620E+6	 1.6172656E+0	 5.4958475E+2	
 3.4469420E+6	 1.6271875E+0	 5.3981435E+2	
 3.4470220E+6	 1.6371094E+0	 5.3981435E+2	
 3.4471020E+6	 1.6470312E+0	 5.5202734E+2	
 3.4471820E+6	 1.6569531E+0	 6.1553490E+2	
 3.4472650E+6	 1.6668750E+0	 6.4728874E+2	
 3.4473500E+6	 1.6767969E+0	 7.3522228E+2	
 3.4474350E+6	 1.6867188E+0	 8.7445039E+2	
 3.4475180E+6	 1.6966406E+0	 1.0527601E+3	
 3.4476000E+6	 1.7065625E+0	 1.2261846E+3	
 3.4476840E+6	 1.7164844E+0	 1.2212994E+3	
 3.4477660E+6	 1.7264062E+0	 1.5095261E+3	
 3.4478490E+6	 1.7363281E+0	 1.5315095E+3	
 3.4479310E+6	 1.7462500E+0	 1.7806547E+3	
 3.4480130E+6	 1.7561719E+0	 2.0200293E+3	
 3.4480930E+6	 1.7660938E+0	 2.1201758E+3	
