Programme...:	MICH
Date........:	   202020-01-
Heure.......:	     9 13:56:
Colonnes....:	            3
Lignes......:	          954
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6097000E+5	P.cal.i.(µm):	 3.9290625E+1	V_min___(mV):	 2.5647289E+5	
P.abs.f.(mp):	 1.6192300E+5	P.cal.f.(µm):	 1.3384609E+2	V_max___(mV):	 1.5876894E+5	
Nbre_de_pts_:	 9.5400000E+2	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	blanche	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 7.5187690E+6	 3.9290625E+1	 2.1006350E+2	
 7.5188490E+6	 3.9389844E+1	 2.1006350E+2	
 7.5189290E+6	 3.9489062E+1	 2.0762090E+2	
 7.5190090E+6	 3.9588281E+1	 2.0762090E+2	
 7.5190890E+6	 3.9687500E+1	 2.0762090E+2	
 7.5191690E+6	 3.9786719E+1	 2.1006350E+2	
 7.5192490E+6	 3.9885937E+1	 2.0762090E+2	
 7.5417290E+6	 6.7766406E+1	 2.1250610E+2	
 7.5418090E+6	 6.7865625E+1	 2.1006350E+2	
 7.5418890E+6	 6.7964844E+1	 2.0762090E+2	
 7.5419690E+6	 6.8064062E+1	 2.0762090E+2	
 7.5420490E+6	 6.8163281E+1	 2.0762090E+2	
 7.5421290E+6	 6.8262500E+1	 2.0762090E+2	
 7.5422090E+6	 6.8361719E+1	 2.0762090E+2	
 7.5422890E+6	 6.8460937E+1	 2.0273571E+2	
 7.5423690E+6	 6.8560156E+1	 2.0517831E+2	
 7.5424490E+6	 6.8659375E+1	 2.0273571E+2	
 7.5425290E+6	 6.8758594E+1	 2.0273571E+2	
 7.5426090E+6	 6.8857812E+1	 2.0517831E+2	
 7.5426890E+6	 6.8957031E+1	 2.0273571E+2	
 7.5427690E+6	 6.9056250E+1	 2.0273571E+2	
 7.5428490E+6	 6.9155469E+1	 2.0517831E+2	
 7.5429290E+6	 6.9254688E+1	 2.0273571E+2	
 7.5430090E+6	 6.9353906E+1	 2.0517831E+2	
 7.5430890E+6	 6.9453125E+1	 2.0273571E+2	
 7.5431690E+6	 6.9552344E+1	 2.0517831E+2	
 7.5432490E+6	 6.9651562E+1	 2.0273571E+2	
 7.5433290E+6	 6.9750781E+1	 2.0762090E+2	
 7.5434090E+6	 6.9850000E+1	 2.0762090E+2	
 7.5434890E+6	 6.9949219E+1	 2.0762090E+2	
 7.5435690E+6	 7.0048437E+1	 2.0517831E+2	
 7.5436490E+6	 7.0147656E+1	 2.1006350E+2	
 7.5437290E+6	 7.0246875E+1	 2.1006350E+2	
 7.5438090E+6	 7.0346094E+1	 2.1006350E+2	
 7.5438890E+6	 7.0445312E+1	 2.1006350E+2	
 7.5439690E+6	 7.0544531E+1	 2.1006350E+2	
 7.5440490E+6	 7.0643750E+1	 2.1006350E+2	
 7.5441290E+6	 7.0742969E+1	 2.1250610E+2	
 7.5442090E+6	 7.0842187E+1	 2.1250610E+2	
 7.5442890E+6	 7.0941406E+1	 2.1250610E+2	
 7.5443690E+6	 7.1040625E+1	 2.1250610E+2	
 7.5444490E+6	 7.1139844E+1	 2.1494870E+2	
 7.5445290E+6	 7.1239063E+1	 2.1494870E+2	
 7.5446090E+6	 7.1338281E+1	 2.1739130E+2	
 7.5446890E+6	 7.1437500E+1	 2.1494870E+2	
 7.5447690E+6	 7.1536719E+1	 2.1494870E+2	
 7.5448490E+6	 7.1635937E+1	 2.1494870E+2	
 7.5449290E+6	 7.1735156E+1	 2.1494870E+2	
 7.5450090E+6	 7.1834375E+1	 2.1250610E+2	
 7.5450890E+6	 7.1933594E+1	 2.1250610E+2	
 7.5451690E+6	 7.2032812E+1	 2.1006350E+2	
 7.5452490E+6	 7.2132031E+1	 2.1250610E+2	
 7.5453290E+6	 7.2231250E+1	 2.1006350E+2	
 7.5454090E+6	 7.2330469E+1	 2.0762090E+2	
 7.5454890E+6	 7.2429687E+1	 2.0762090E+2	
 7.5455690E+6	 7.2528906E+1	 2.1006350E+2	
 7.5456490E+6	 7.2628125E+1	 2.1006350E+2	
 7.5457290E+6	 7.2727344E+1	 2.0517831E+2	
 7.5458090E+6	 7.2826562E+1	 2.0273571E+2	
 7.5458890E+6	 7.2925781E+1	 2.0273571E+2	
 7.5459690E+6	 7.3025000E+1	 2.0273571E+2	
 7.5460490E+6	 7.3124219E+1	 2.0273571E+2	
 7.5461290E+6	 7.3223438E+1	 2.0029311E+2	
 7.5462090E+6	 7.3322656E+1	 2.0029311E+2	
 7.5462890E+6	 7.3421875E+1	 1.9785051E+2	
 7.5463690E+6	 7.3521094E+1	 2.0029311E+2	
 7.5464490E+6	 7.3620312E+1	 1.9785051E+2	
 7.5465290E+6	 7.3719531E+1	 1.9785051E+2	
 7.5466090E+6	 7.3818750E+1	 2.0029311E+2	
 7.5466890E+6	 7.3917969E+1	 1.9540791E+2	
 7.5467690E+6	 7.4017187E+1	 1.9540791E+2	
 7.5468490E+6	 7.4116406E+1	 1.9785051E+2	
 7.5469290E+6	 7.4215625E+1	 1.9785051E+2	
 7.5470090E+6	 7.4314844E+1	 2.0029311E+2	
 7.5470890E+6	 7.4414062E+1	 1.9785051E+2	
 7.5471690E+6	 7.4513281E+1	 2.0029311E+2	
 7.5472490E+6	 7.4612500E+1	 2.0273571E+2	
 7.5473290E+6	 7.4711719E+1	 2.0762090E+2	
 7.5474090E+6	 7.4810937E+1	 2.1006350E+2	
 7.5474890E+6	 7.4910156E+1	 2.0762090E+2	
 7.5475690E+6	 7.5009375E+1	 2.1006350E+2	
 7.5476490E+6	 7.5108594E+1	 2.1494870E+2	
 7.5477290E+6	 7.5207813E+1	 2.1983391E+2	
 7.5478090E+6	 7.5307031E+1	 2.2471911E+2	
 7.5478890E+6	 7.5406250E+1	 2.1983391E+2	
 7.5479690E+6	 7.5505469E+1	 2.2227651E+2	
 7.5480490E+6	 7.5604687E+1	 2.2471911E+2	
 7.5481290E+6	 7.5703906E+1	 2.2716171E+2	
 7.5482090E+6	 7.5803125E+1	 2.2716171E+2	
 7.5482890E+6	 7.5902344E+1	 2.2716171E+2	
 7.5483690E+6	 7.6001562E+1	 2.2716171E+2	
 7.5484490E+6	 7.6100781E+1	 2.2716171E+2	
 7.5485290E+6	 7.6200000E+1	 2.2716171E+2	
 7.5486090E+6	 7.6299219E+1	 2.2960430E+2	
 7.5486890E+6	 7.6398437E+1	 2.2471911E+2	
 7.5487690E+6	 7.6497656E+1	 2.2471911E+2	
 7.5488490E+6	 7.6596875E+1	 2.2227651E+2	
 7.5489290E+6	 7.6696094E+1	 2.1983391E+2	
 7.5490090E+6	 7.6795312E+1	 2.1983391E+2	
 7.5490890E+6	 7.6894531E+1	 2.1739130E+2	
 7.5491690E+6	 7.6993750E+1	 2.1983391E+2	
 7.5492490E+6	 7.7092969E+1	 2.1250610E+2	
 7.5493290E+6	 7.7192187E+1	 2.1006350E+2	
 7.5494090E+6	 7.7291406E+1	 2.0517831E+2	
 7.5494890E+6	 7.7390625E+1	 2.0762090E+2	
 7.5495690E+6	 7.7489844E+1	 2.0273571E+2	
 7.5496490E+6	 7.7589062E+1	 2.0273571E+2	
