177.85	1064.94
178.07	1064.94
178.28	1064.94
178.50	1155.05
178.72	1073.14
178.94	1216.49
179.16	1265.64
179.38	1247.21
179.59	1218.54
179.81	1241.07
180.03	1224.69
180.25	1298.41
180.47	1220.59
180.68	1251.31
180.90	1200.11
181.12	1171.44
181.34	1216.49
181.56	1196.01
181.78	1259.50
181.99	1230.83
182.21	1269.74
182.43	1216.49
182.65	1169.39
182.87	1310.70
183.08	1298.41
183.30	1210.35
183.52	1214.45
183.74	1261.55
183.96	1282.03
184.17	1204.21
184.39	1189.87
184.61	1271.79
184.83	1253.36
185.05	1241.07
185.26	1288.17
185.48	1245.16
185.70	1333.23
185.92	1239.02
186.14	1243.12
186.35	1263.60
186.57	1257.45
186.79	1318.89
187.01	1249.26
187.23	1255.40
187.44	1261.55
187.66	1198.06
187.88	1224.69
188.10	1298.41
188.32	1241.07
188.53	1245.16
188.75	1159.15
188.97	1196.01
189.19	1279.98
189.41	1294.32
189.62	1236.97
189.84	1239.02
190.06	1140.72
190.28	1269.74
190.49	1294.32
190.71	1302.51
190.93	1288.17
191.15	1236.97
191.37	1298.41
191.58	1183.73
191.80	1355.76
192.02	1351.66
192.24	1269.74
192.45	1218.54
192.67	1284.08
192.89	1228.78
193.11	1286.12
193.33	1198.06
193.54	1273.84
193.76	1269.74
193.98	1236.97
194.20	1253.36
194.41	1343.47
194.63	1306.60
194.85	1236.97
195.07	1273.84
195.28	1198.06
195.50	1204.21
195.72	1193.97
195.94	1243.12
196.16	1255.40
196.37	1228.78
196.59	1294.32
196.81	1269.74
197.03	1298.41
197.24	1212.40
197.46	1316.84
197.68	1179.63
197.90	1243.12
198.11	1226.73
198.33	1220.59
198.55	1257.45
198.77	1269.74
198.98	1220.59
199.20	1187.82
199.42	1318.89
199.64	1261.55
199.85	1228.78
200.07	1204.21
200.29	1310.70
200.51	1210.35
200.72	1282.03
200.94	1282.03
201.16	1243.12
201.37	1271.79
201.59	1277.93
201.81	1267.69
202.03	1279.98
202.24	1218.54
202.46	1222.64
202.68	1316.84
202.90	1269.74
203.11	1222.64
203.33	1255.40
203.55	1275.88
203.77	1269.74
203.98	1288.17
204.20	1228.78
204.42	1253.36
204.63	1390.57
204.85	1288.17
205.07	1216.49
205.29	1232.88
205.50	1173.49
205.72	1239.02
205.94	1257.45
206.15	1288.17
206.37	1294.32
206.59	1155.05
206.81	1241.07
207.02	1271.79
207.24	1253.36
207.46	1212.40
207.67	1216.49
207.89	1212.40
208.11	1222.64
208.33	1294.32
208.54	1220.59
208.76	1277.93
208.98	1294.32
209.19	1255.40
209.41	1196.01
209.63	1189.87
209.85	1325.04
210.06	1271.79
210.28	1232.88
210.50	1212.40
210.71	1241.07
210.93	1224.69
211.15	1282.03
211.36	1228.78
211.58	1181.68
211.80	1337.32
212.02	1212.40
212.23	1202.16
212.45	1189.87
212.67	1284.08
212.88	1298.41
213.10	1200.11
213.32	1212.40
213.53	1239.02
213.75	1198.06
213.97	1185.77
214.18	1210.35
214.40	1175.53
214.62	1265.64
214.83	1216.49
215.05	1267.69
215.27	1239.02
215.48	1298.41
215.70	1224.69
215.92	1114.10
216.14	1370.09
216.35	1232.88
216.57	1310.70
216.79	1212.40
217.00	1298.41
217.22	1255.40
217.44	1284.08
217.65	1189.87
217.87	1314.80
218.09	1353.71
218.30	1286.12
218.52	1296.36
218.74	1220.59
218.95	1226.73
219.17	1247.21
219.39	1255.40
219.60	1253.36
219.82	1206.25
220.04	1263.60
220.25	1286.12
220.47	1275.88
220.69	1208.30
220.90	1230.83
221.12	1277.93
221.33	1294.32
221.55	1236.97
221.77	1310.70
221.98	1277.93
222.20	1230.83
222.42	1267.69
222.63	1212.40
222.85	1245.16
223.07	1277.93
223.28	1275.88
223.50	1296.36
223.72	1212.40
223.93	1284.08
224.15	1241.07
224.37	1288.17
224.58	1107.95
224.80	1236.97
225.01	1214.45
225.23	1296.36
225.45	1284.08
225.66	1228.78
225.88	1249.26
226.10	1253.36
226.31	1218.54
226.53	1230.83
226.75	1239.02
226.96	1261.55
227.18	1247.21
227.39	1249.26
227.61	1279.98
227.83	1212.40
228.04	1255.40
228.26	1255.40
228.48	1288.17
228.69	1374.19
228.91	1204.21
229.12	1302.51
229.34	1245.16
229.56	1265.64
229.77	1171.44
229.99	1304.56
230.21	1198.06
230.42	1312.75
230.64	1214.45
230.85	1226.73
231.07	1236.97
231.29	1292.27
231.50	1243.12
231.72	1220.59
231.93	1243.12
232.15	1224.69
232.37	1351.66
232.58	1232.88
232.80	1230.83
233.02	1228.78
233.23	1163.25
233.45	1279.98
233.66	1206.25
233.88	1269.74
234.10	1236.97
234.31	1273.84
234.53	1251.31
234.74	1241.07
234.96	1308.65
235.18	1220.59
235.39	1236.97
235.61	1175.53
235.82	1245.16
236.04	1157.10
236.25	1220.59
236.47	1249.26
236.69	1198.06
236.90	1265.64
237.12	1263.60
237.33	1294.32
237.55	1288.17
237.77	1189.87
237.98	1298.41
238.20	1306.60
238.41	1271.79
238.63	1263.60
238.85	1183.73
239.06	1214.45
239.28	1253.36
239.49	1253.36
239.71	1222.64
239.92	1089.52
240.14	1253.36
240.36	1396.71
240.57	1157.10
240.79	1294.32
241.00	1304.56
241.22	1241.07
241.43	1271.79
241.65	1265.64
241.87	1220.59
242.08	1265.64
242.30	1177.58
242.51	1294.32
242.73	1249.26
242.94	1175.53
243.16	1298.41
243.37	1247.21
243.59	1206.25
243.81	1255.40
244.02	1308.65
244.24	1200.11
244.45	1193.97
244.67	1269.74
244.88	1320.94
245.10	1204.21
245.31	1294.32
245.53	1265.64
245.75	1347.56
245.96	1269.74
246.18	1292.27
246.39	1279.98
246.61	1376.24
246.82	1253.36
247.04	1230.83
247.25	1189.87
247.47	1251.31
247.68	1257.45
247.90	1187.82
248.12	1288.17
248.33	1204.21
248.55	1222.64
248.76	1263.60
248.98	1202.16
249.19	1308.65
249.41	1228.78
249.62	1273.84
249.84	1232.88
250.05	1220.59
250.27	1265.64
250.48	1292.27
250.70	1191.92
250.92	1263.60
251.13	1253.36
251.35	1327.08
251.56	1310.70
251.78	1228.78
251.99	1165.29
252.21	1320.94
252.42	1277.93
252.64	1161.20
252.85	1157.10
253.07	1249.26
253.28	1304.56
253.50	1296.36
253.71	1253.36
253.93	1167.34
254.14	1210.35
254.36	1261.55
254.57	1243.12
254.79	1206.25
255.00	1282.03
255.22	1175.53
255.43	1222.64
255.65	1245.16
255.86	1265.64
256.08	1216.49
256.29	1263.60
256.51	1245.16
256.72	1296.36
256.94	1155.05
257.15	1282.03
257.37	1282.03
257.58	1279.98
257.80	1220.59
258.01	1304.56
258.23	1257.45
258.44	1265.64
258.66	1206.25
258.87	1308.65
259.09	1271.79
259.30	1253.36
259.52	1216.49
259.73	1273.84
259.95	1239.02
260.16	1298.41
260.38	1273.84
260.59	1249.26
260.81	1343.47
261.02	1138.67
261.24	1269.74
261.45	1241.07
261.67	1224.69
261.88	1331.18
262.10	1302.51
262.31	1325.04
262.53	1216.49
262.74	1163.25
262.96	1140.72
263.17	1220.59
263.38	1255.40
263.60	1206.25
263.81	1171.44
264.03	1220.59
264.24	1261.55
264.46	1198.06
264.67	1261.55
264.89	1251.31
265.10	1296.36
265.32	1261.55
265.53	1269.74
265.75	1261.55
265.96	1259.50
266.18	1247.21
266.39	1245.16
266.60	1263.60
266.82	1255.40
267.03	1236.97
267.25	1179.63
267.46	1236.97
267.68	1282.03
267.89	1247.21
268.11	1247.21
268.32	1253.36
268.54	1275.88
268.75	1300.46
268.96	1239.02
269.18	1245.16
