Programme...:	MICH
Date........:	   202020-01-
Heure.......:	     9 16:58:
Colonnes....:	            3
Lignes......:	         4284
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.6057500E+5	P.cal.i.(µm):	 9.9218750E-3	V_min___(mV):	 3.6500570E+5	
P.abs.f.(mp):	 1.6485800E+5	P.cal.f.(µm):	 4.2505312E+1	V_max___(mV):	 1.9996743E+5	
Nbre_de_pts_:	 4.2840000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	Hg	
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 2.1777720E+6	 9.9218750E-3	 2.4377137E+2	
 2.1778520E+6	 1.9843750E-2	 2.3660642E+2	
 2.1779320E+6	 2.9765625E-2	 2.3668784E+2	
 2.1780160E+6	 3.9687500E-2	 2.3440808E+2	
 2.1780960E+6	 4.9609375E-2	 2.2805732E+2	
 2.1781780E+6	 5.9531250E-2	 2.3530370E+2	
 2.1782580E+6	 6.9453125E-2	 2.3505944E+2	
 2.1996980E+6	 2.7185937E+0	 3.2747111E+2	
 2.1997780E+6	 2.7285156E+0	 3.2502851E+2	
 2.1998580E+6	 2.7384375E+0	 3.2828531E+2	
 2.1999380E+6	 2.7483594E+0	 3.2453999E+2	
 2.2000180E+6	 2.7582813E+0	 3.3333334E+2	
 2.2000980E+6	 2.7682031E+0	 3.1265265E+2	
 2.2001780E+6	 2.7781250E+0	 3.2437715E+2	
 2.2002580E+6	 2.7880469E+0	 3.0540627E+2	
 2.2003380E+6	 2.7979687E+0	 2.9645008E+2	
 2.2004180E+6	 2.8078906E+0	 2.9978830E+2	
 2.2004980E+6	 2.8178125E+0	 2.7943331E+2	
 2.2005780E+6	 2.8277344E+0	 2.8114313E+2	
 2.2006580E+6	 2.8376562E+0	 2.7202410E+2	
 2.2007380E+6	 2.8475781E+0	 2.5549585E+2	
 2.2008180E+6	 2.8575000E+0	 2.5622863E+2	
 2.2009020E+6	 2.8674219E+0	 2.4499267E+2	
 2.2009820E+6	 2.8773438E+0	 2.4865657E+2	
 2.2010640E+6	 2.8872656E+0	 2.5183195E+2	
 2.2011440E+6	 2.8971875E+0	 2.4035174E+2	
 2.2012250E+6	 2.9071094E+0	 2.3318678E+2	
 2.2013050E+6	 2.9170312E+0	 2.2944146E+2	
 2.2013850E+6	 2.9269531E+0	 2.3619932E+2	
 2.2014650E+6	 2.9368750E+0	 2.3742062E+2	
 2.2015450E+6	 2.9467969E+0	 2.2585899E+2	
 2.2016250E+6	 2.9567187E+0	 2.3709494E+2	
 2.2017100E+6	 2.9666406E+0	 2.2748739E+2	
 2.2017910E+6	 2.9765625E+0	 2.3229116E+2	
 2.2018710E+6	 2.9864844E+0	 2.3562938E+2	
 2.2019510E+6	 2.9964062E+0	 2.4784237E+2	
 2.2020310E+6	 3.0063281E+0	 2.6412636E+2	
 2.2021160E+6	 3.0162500E+0	 2.6583618E+2	
 2.2021960E+6	 3.0261719E+0	 2.8106171E+2	
 2.2022760E+6	 3.0360938E+0	 2.9531020E+2	
 2.2023560E+6	 3.0460156E+0	 3.1802639E+2	
 2.2024360E+6	 3.0559375E+0	 3.1289691E+2	
 2.2025160E+6	 3.0658594E+0	 3.1957337E+2	
 2.2025960E+6	 3.0757812E+0	 3.3325192E+2	
 2.2026760E+6	 3.0857031E+0	 3.2038757E+2	
 2.2027560E+6	 3.0956250E+0	 3.3121642E+2	
 2.2028360E+6	 3.1055469E+0	 3.2022473E+2	
 2.2029160E+6	 3.1154687E+0	 3.1704935E+2	
 2.2029960E+6	 3.1253906E+0	 3.0630189E+2	
 2.2030760E+6	 3.1353125E+0	 2.8814524E+2	
 2.2031560E+6	 3.1452344E+0	 2.9457742E+2	
 2.2032360E+6	 3.1551563E+0	 2.8220159E+2	
 2.2033160E+6	 3.1650781E+0	 2.5777560E+2	
 2.2033960E+6	 3.1750000E+0	 2.6526624E+2	
 2.2034760E+6	 3.1849219E+0	 2.4198014E+2	
 2.2035560E+6	 3.1948437E+0	 2.5215763E+2	
 2.2036360E+6	 3.2047656E+0	 2.3636216E+2	
 2.2037160E+6	 3.2146875E+0	 2.3644358E+2	
 2.2037960E+6	 3.2246094E+0	 2.4352711E+2	
 2.2038760E+6	 3.2345312E+0	 2.3359388E+2	
 2.2039560E+6	 3.2444531E+0	 2.4824947E+2	
 2.2040360E+6	 3.2543750E+0	 2.5232047E+2	
 2.2041160E+6	 3.2642969E+0	 2.5052923E+2	
 2.2041960E+6	 3.2742188E+0	 2.6705748E+2	
 2.2042810E+6	 3.2841406E+0	 2.6665038E+2	
 2.2043610E+6	 3.2940625E+0	 2.8293437E+2	
 2.2044460E+6	 3.3039844E+0	 2.8073603E+2	
 2.2045260E+6	 3.3139063E+0	 3.0288225E+2	
 2.2046060E+6	 3.3238281E+0	 2.9091352E+2	
 2.2046860E+6	 3.3337500E+0	 3.1647941E+2	
 2.2047660E+6	 3.3436719E+0	 3.0337077E+2	
 2.2048460E+6	 3.3535937E+0	 3.2136461E+2	
 2.2049260E+6	 3.3635156E+0	 3.1086141E+2	
 2.2050080E+6	 3.3734375E+0	 3.2250449E+2	
 2.2050880E+6	 3.3833594E+0	 3.0011398E+2	
 2.2051680E+6	 3.3932812E+0	 3.0361503E+2	
 2.2052480E+6	 3.4032031E+0	 2.8578407E+2	
 2.2053280E+6	 3.4131250E+0	 2.8847092E+2	
 2.2054080E+6	 3.4230469E+0	 2.7918905E+2	
 2.2054880E+6	 3.4329687E+0	 2.5647289E+2	
 2.2055680E+6	 3.4428906E+0	 2.6591760E+2	
 2.2056480E+6	 3.4528125E+0	 2.4759811E+2	
 2.2057320E+6	 3.4627344E+0	 2.5476307E+2	
 2.2058120E+6	 3.4726562E+0	 2.4230582E+2	
 2.2058920E+6	 3.4825781E+0	 2.4572545E+2	
 2.2059720E+6	 3.4925000E+0	 2.3115128E+2	
 2.2060520E+6	 3.5024219E+0	 2.4710959E+2	
 2.2061320E+6	 3.5123438E+0	 2.3644358E+2	
 2.2062120E+6	 3.5222656E+0	 2.3155838E+2	
 2.2062920E+6	 3.5321875E+0	 2.4727243E+2	
 2.2063720E+6	 3.5421094E+0	 2.3896760E+2	
 2.2064550E+6	 3.5520312E+0	 2.5663573E+2	
 2.2065350E+6	 3.5619531E+0	 2.6029962E+2	
 2.2066150E+6	 3.5718750E+0	 2.6518482E+2	
 2.2066950E+6	 3.5817969E+0	 2.6518482E+2	
 2.2067750E+6	 3.5917187E+0	 2.8733104E+2	
 2.2068550E+6	 3.6016406E+0	 2.8179449E+2	
 2.2069350E+6	 3.6115625E+0	 2.8904086E+2	
 2.2070150E+6	 3.6214844E+0	 3.0833739E+2	
 2.2070950E+6	 3.6314062E+0	 3.1004721E+2	
 2.2071750E+6	 3.6413281E+0	 3.2763395E+2	
 2.2072550E+6	 3.6512500E+0	 3.2901809E+2	
 2.2073350E+6	 3.6611719E+0	 3.1265265E+2	
 2.2074150E+6	 3.6710937E+0	 3.2942519E+2	
 2.2074950E+6	 3.6810156E+0	 3.0182379E+2	
 2.2075750E+6	 3.6909375E+0	 2.9856700E+2	
 2.2076550E+6	 3.7008594E+0	 2.7975899E+2	
 2.2077350E+6	 3.7107813E+0	 2.6339358E+2	
 2.2078150E+6	 3.7207031E+0	 2.7186126E+2	
 2.2078950E+6	 3.7306250E+0	 2.5427455E+2	
 2.2079750E+6	 3.7405469E+0	 2.5476307E+2	
 2.2080550E+6	 3.7504687E+0	 2.4409705E+2	
 2.2081400E+6	 3.7603906E+0	 2.3921186E+2	
 2.2082200E+6	 3.7703125E+0	 2.3310536E+2	
 2.2083030E+6	 3.7802344E+0	 2.4287575E+2	
 2.2083830E+6	 3.7901562E+0	 2.4336427E+2	
 2.2084650E+6	 3.8000781E+0	 2.3310536E+2	
 2.2085450E+6	 3.8100000E+0	 2.3750204E+2	
 2.2086280E+6	 3.8199219E+0	 2.5166911E+2	
 2.2087080E+6	 3.8298437E+0	 2.4352711E+2	
 2.2087880E+6	 3.8397656E+0	 2.6347500E+2	
 2.2088680E+6	 3.8496875E+0	 2.5850838E+2	
 2.2089480E+6	 3.8596094E+0	 2.6502198E+2	
 2.2090280E+6	 3.8695313E+0	 2.8277153E+2	
 2.2091090E+6	 3.8794531E+0	 2.8505129E+2	
 2.2091890E+6	 3.8893750E+0	 2.9702002E+2	
 2.2092690E+6	 3.8992969E+0	 2.9213482E+2	
 2.2093490E+6	 3.9092187E+0	 2.9254192E+2	
 2.2094290E+6	 3.9191406E+0	 3.1053573E+2	
 2.2095090E+6	 3.9290625E+0	 3.0288225E+2	
 2.2095890E+6	 3.9389844E+0	 3.1859633E+2	
 2.2096690E+6	 3.9489062E+0	 3.2185313E+2	
 2.2097490E+6	 3.9588281E+0	 3.1371114E+2	
 2.2098290E+6	 3.9687500E+0	 3.1981763E+2	
 2.2099090E+6	 3.9786719E+0	 3.0271941E+2	
 2.2099890E+6	 3.9885937E+0	 3.0442923E+2	
 2.2100690E+6	 3.9985156E+0	 2.9913694E+2	
 2.2101490E+6	 4.0084375E+0	 2.9034358E+2	
 2.2102290E+6	 4.0183594E+0	 2.9832274E+2	
 2.2103090E+6	 4.0282813E+0	 2.7756065E+2	
 2.2103890E+6	 4.0382031E+0	 2.8081745E+2	
 2.2104690E+6	 4.0481250E+0	 2.6713890E+2	
 2.2105490E+6	 4.0580469E+0	 2.5875264E+2	
 2.2106310E+6	 4.0679688E+0	 2.5158769E+2	
 2.2107110E+6	 4.0778906E+0	 2.5826412E+2	
 2.2107910E+6	 4.0878125E+0	 2.4531835E+2	
 2.2108710E+6	 4.0977344E+0	 2.5386745E+2	
 2.2109510E+6	 4.1076562E+0	 2.4320143E+2	
 2.2110340E+6	 4.1175781E+0	 2.5337893E+2	
 2.2111140E+6	 4.1275000E+0	 2.4474841E+2	
 2.2111940E+6	 4.1374219E+0	 2.4930793E+2	
 2.2112740E+6	 4.1473437E+0	 2.4035174E+2	
 2.2113540E+6	 4.1572656E+0	 2.5232047E+2	
 2.2114380E+6	 4.1671875E+0	 2.4417847E+2	
 2.2115180E+6	 4.1771094E+0	 2.5704283E+2	
 2.2115980E+6	 4.1870312E+0	 2.4890083E+2	
 2.2116780E+6	 4.1969531E+0	 2.6868588E+2	
 2.2117580E+6	 4.2068750E+0	 2.7186126E+2	
 2.2118380E+6	 4.2167969E+0	 2.6396352E+2	
 2.2119180E+6	 4.2267187E+0	 2.8334147E+2	
 2.2119980E+6	 4.2366406E+0	 2.7658361E+2	
 2.2120780E+6	 4.2465625E+0	 2.9938120E+2	
 2.2121580E+6	 4.2564844E+0	 3.0410355E+2	
 2.2122420E+6	 4.2664063E+0	 3.0907020E+2	
 2.2123240E+6	 4.2763281E+0	 3.1786355E+2	
 2.2124040E+6	 4.2862500E+0	 3.1550238E+2	
