177.85	1058.80
178.07	1058.80
178.28	1058.80
178.50	1056.75
178.72	1048.56
178.94	1196.01
179.16	1202.16
179.38	1155.05
179.59	1206.25
179.81	1265.64
180.03	1253.36
180.25	1155.05
180.47	1232.88
180.68	1185.77
180.90	1140.72
181.12	1132.53
181.34	1077.23
181.56	1136.62
181.78	1216.49
181.99	1236.97
182.21	1275.88
182.43	1179.63
182.65	1206.25
182.87	1212.40
183.08	1306.60
183.30	1261.55
183.52	1155.05
183.74	1259.50
183.96	1236.97
184.17	1247.21
184.39	1236.97
184.61	1263.60
184.83	1292.27
185.05	1189.87
185.26	1255.40
185.48	1230.83
185.70	1290.22
185.92	1275.88
186.14	1279.98
186.35	1286.12
186.57	1218.54
186.79	1255.40
187.01	1261.55
187.23	1353.71
187.44	1245.16
187.66	1226.73
187.88	1212.40
188.10	1239.02
188.32	1286.12
188.53	1310.70
188.75	1247.21
188.97	1177.58
189.19	1208.30
189.41	1263.60
189.62	1302.51
189.84	1191.92
190.06	1224.69
190.28	1255.40
190.49	1179.63
190.71	1247.21
190.93	1337.32
191.15	1302.51
191.37	1294.32
191.58	1282.03
191.80	1241.07
192.02	1306.60
192.24	1286.12
192.45	1245.16
192.67	1368.04
192.89	1210.35
193.11	1196.01
193.33	1312.75
193.54	1302.51
193.76	1200.11
193.98	1263.60
194.20	1249.26
194.41	1294.32
194.63	1275.88
194.85	1265.64
195.07	1222.64
195.28	1247.21
195.50	1146.86
195.72	1234.93
195.94	1320.94
196.16	1265.64
196.37	1230.83
196.59	1175.53
196.81	1196.01
197.03	1294.32
197.24	1167.34
197.46	1277.93
197.68	1327.08
197.90	1243.12
198.11	1298.41
198.33	1198.06
198.55	1259.50
198.77	1271.79
198.98	1286.12
199.20	1214.45
199.42	1259.50
199.64	1222.64
199.85	1198.06
200.07	1196.01
200.29	1216.49
200.51	1226.73
200.72	1265.64
200.94	1222.64
201.16	1220.59
201.37	1267.69
201.59	1355.76
201.81	1355.76
202.03	1277.93
202.24	1306.60
202.46	1290.22
202.68	1300.46
202.90	1327.08
203.11	1187.82
203.33	1220.59
203.55	1204.21
203.77	1271.79
203.98	1245.16
204.20	1208.30
204.42	1267.69
204.63	1396.71
204.85	1277.93
205.07	1314.80
205.29	1279.98
205.50	1261.55
205.72	1179.63
205.94	1265.64
206.15	1243.12
206.37	1288.17
206.59	1198.06
206.81	1312.75
207.02	1308.65
207.24	1245.16
