177.85	1110.00
178.07	1110.00
178.28	1110.00
178.50	1105.90
178.72	1148.91
178.94	1230.83
179.16	1267.69
179.38	1245.16
179.59	1259.50
179.81	1310.70
180.03	1236.97
180.25	1163.25
180.47	1228.78
180.68	1247.21
180.90	1185.77
181.12	1208.30
181.34	1296.36
181.56	1282.03
181.78	1208.30
181.99	1187.82
182.21	1245.16
182.43	1187.82
182.65	1269.74
182.87	1230.83
183.08	1290.22
183.30	1171.44
183.52	1271.79
183.74	1257.45
183.96	1277.93
184.17	1294.32
184.39	1163.25
184.61	1265.64
184.83	1253.36
185.05	1230.83
185.26	1294.32
185.48	1261.55
185.70	1185.77
185.92	1269.74
186.14	1228.78
186.35	1261.55
186.57	1273.84
186.79	1294.32
187.01	1214.45
187.23	1310.70
187.44	1226.73
187.66	1179.63
187.88	1122.29
188.10	1277.93
188.32	1253.36
188.53	1282.03
188.75	1222.64
188.97	1191.92
189.19	1198.06
189.41	1279.98
189.62	1269.74
189.84	1236.97
190.06	1153.01
190.28	1261.55
190.49	1144.81
190.71	1294.32
190.93	1361.90
191.15	1253.36
191.37	1249.26
191.58	1247.21
191.80	1302.51
192.02	1359.85
192.24	1255.40
192.45	1228.78
192.67	1304.56
192.89	1224.69
193.11	1257.45
193.33	1222.64
193.54	1282.03
193.76	1304.56
193.98	1212.40
194.20	1204.21
194.41	1286.12
194.63	1322.99
194.85	1255.40
195.07	1175.53
195.28	1253.36
195.50	1142.77
195.72	1294.32
195.94	1288.17
196.16	1304.56
196.37	1245.16
196.59	1189.87
196.81	1288.17
197.03	1327.08
197.24	1196.01
197.46	1310.70
197.68	1314.80
197.90	1267.69
198.11	1259.50
198.33	1132.53
198.55	1236.97
198.77	1271.79
198.98	1286.12
199.20	1146.86
199.42	1351.66
199.64	1239.02
199.85	1288.17
200.07	1249.26
200.29	1296.36
200.51	1296.36
200.72	1294.32
200.94	1253.36
201.16	1239.02
201.37	1249.26
201.59	1224.69
201.81	1335.28
202.03	1286.12
202.24	1286.12
202.46	1277.93
202.68	1286.12
202.90	1251.31
203.11	1245.16
